date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1
2021-12-31 21:00:00,2021,52,21,31,521,34.02,16.936452339100406,-0.4598442342209711,-0.34455714881725186,0.40461232754622
2022-01-01 12:00:00,2021,52,12,1,612,8.32,84.55402057987142,0.25892068505561366,-0.1979744998578923,0.12149514014647748
2022-01-01 13:00:00,2021,52,13,1,613,75.44,186.5206131574518,0.2507969758671116,-0.1735932176553229,0.13201392683440827
2022-01-01 14:00:00,2021,52,14,1,614,113.78,231.06874080445925,0.2472465955718931,-0.1835700497307875,0.13338496917024859
2022-01-01 15:00:00,2021,52,15,1,615,375.71,254.09116075742907,0.2450761799535068,-0.18134664891438898,0.14574516505320773
2022-01-01 16:00:00,2021,52,16,1,616,304.55,261.1056179879261,3.698950999660158e-05,-0.22721518201705243,0.22334520596708815
2022-01-01 17:00:00,2021,52,17,1,617,431.21999999999997,277.83971944290556,-0.18645116760723088,-0.2745401701120596,0.3045637564620106
2022-01-01 18:00:00,2021,52,18,1,618,222.72,280.0360992529317,-0.43149035805074115,-0.3204087032147232,0.3900890999118239
2022-01-01 19:00:00,2021,52,19,1,619,91.12,47.1870518803102,-0.3259198398293004,-0.299711840852568,0.2793785653858961
2022-01-01 20:00:00,2021,52,20,1,620,209.42,165.08479991978692,-0.2269549493230106,-0.2665134932912742,0.18083704283875168
2022-01-01 21:00:00,2021,52,21,1,621,94.89,47.23465910266957,-0.12415014562393632,-0.27484153840417946,0.07997458041389846
2022-01-02 12:00:00,2021,52,12,2,712,82.77,72.2383998804112,-0.21550403866887835,-0.11123186575063466,0.16997244734370803
2022-01-02 13:00:00,2021,52,13,2,713,51.86,76.28333727593666,-0.17745508286958855,-0.10614256757237027,0.13693947166061418
2022-01-02 14:00:00,2021,52,14,2,714,177.5,211.0994116686067,-0.13005080414844006,-0.10088757939272873,0.08867604026244114
2022-01-02 15:00:00,2021,52,15,2,715,123.03999999999999,210.9267924838609,-0.08453701355868068,-0.1141986528280735,0.05607256683464791
2022-01-02 16:00:00,2021,52,16,2,716,226.89999999999998,112.94071422044199,-0.15428202179106107,-0.16390512635338508,0.11651780197775662
2022-01-02 17:00:00,2021,52,17,2,717,275.01,136.8861869867163,-0.2274331447569477,-0.21869971230460444,0.18476880394993525
2022-01-02 18:00:00,2021,52,18,2,718,500.85,249.29519825621614,-0.29778407752806896,-0.26678172838374214,0.252981748278697
2022-01-02 19:00:00,2021,52,19,2,719,225.14,112.0608678211693,-0.33359459385656387,-0.30671050365865626,0.2813298324516734
2022-01-02 20:00:00,2021,52,20,2,720,25.14,12.513006386639978,-0.3600033776569059,-0.3351927352989873,0.30378586797490703
2022-01-02 21:00:00,2021,52,21,2,721,133.54,66.46650255849143,-0.39183733384533015,-0.35225334891277393,0.3307287992581045
2022-01-03 12:00:00,2022,1,12,3,112,7.289999999999999,25.874300051531478,0.21909572814248282,-0.08184122505914128,-0.21674037344336014
2022-01-03 13:00:00,2022,1,13,3,113,164.95000000000002,246.95289629712406,0.4425534263981573,-0.07657285647910313,-0.26845076248966504
2022-01-03 14:00:00,2022,1,14,3,114,42.64,207.43624767875116,0.6087952769086163,-0.08776226479535225,-0.31864759483776034
2022-01-03 15:00:00,2022,1,15,3,115,147.55,227.92229824503983,0.8297580660043278,-0.0861189659100581,-0.36031326959897525
2022-01-03 16:00:00,2022,1,16,3,116,75.87,188.96311356716294,0.87466324429655,-0.0666581478471265,-0.37384495791405054
2022-01-03 17:00:00,2022,1,17,3,117,64.08,321.66299258229384,0.8621921115195665,-0.03681897044577359,-0.37573718309790927
2022-01-03 18:00:00,2022,1,18,3,118,199.93,291.7979652245006,0.9014013641600136,-0.016710158926608078,-0.37468849512430585
2022-01-03 19:00:00,2022,1,19,3,119,59.97,249.67055733906852,0.7997738088818852,-0.05001661789514764,-0.3388038208635783
2022-01-03 20:00:00,2022,1,20,3,120,135.23,152.28390690115518,0.7474229185632836,-0.055283194026918274,-0.2975337586200776
2022-01-03 21:00:00,2022,1,21,3,121,123.53,101.1763152154823,0.6488648032334459,-0.0844199930271346,-0.25991554517545523
2022-01-04 12:00:00,2022,1,12,4,212,47.739999999999995,58.38422547431844,-0.12588117085379996,0.06458773064341487,0.02785570484586174
2022-01-04 13:00:00,2022,1,13,4,213,43.92,100.61897579896042,-0.17681763665395256,0.00404388543355538,0.08976962440015263
2022-01-04 14:00:00,2022,1,14,4,214,102.61,133.05613970023327,-0.22805474595804387,-0.05178800215279303,0.14818451135222738
2022-01-04 15:00:00,2022,1,15,4,215,47.58,98.22388661785874,-0.275920268299739,-0.09484565292026086,0.2124046289421785
2022-01-04 16:00:00,2022,1,16,4,216,85.09,55.996991794978584,-0.30471399292411155,-0.14783448516160982,0.23092718684794566
2022-01-04 17:00:00,2022,1,17,4,217,173.51,69.32786267969908,-0.3368618337837656,-0.19854950068323268,0.2581795953160212
2022-01-04 18:00:00,2022,1,18,4,218,183.65,119.47024242981192,-0.36707428041590395,-0.2327341354307316,0.2829520467305488
2022-01-04 19:00:00,2022,1,19,4,219,171.09,65.52328542662761,-0.37268912451221436,-0.2345742597653645,0.28067291721825116
2022-01-04 20:00:00,2022,1,20,4,220,116.26,80.74907050880557,-0.3843515849013961,-0.2501347444543068,0.2893107144524608
2022-01-04 21:00:00,2022,1,21,4,221,0.0,0.0,-0.3948526912011532,-0.2629895387071621,0.2929560686034078
2022-01-05 12:00:00,2022,1,12,5,312,8.32,23.499936073615395,0.5108553403806826,-0.1953994074967888,-0.42501604208508903
2022-01-05 13:00:00,2022,1,13,5,313,113.1,78.75349498827534,0.6182127760530353,-0.19286970428713196,-0.41965718826529624
2022-01-05 14:00:00,2022,1,14,5,314,114.77000000000001,136.25704888198302,0.7736431507740664,-0.19608232906467338,-0.4153169485823403
2022-01-05 15:00:00,2022,1,15,5,315,47.82,67.16794441622677,0.8758600903453283,-0.18857448451652162,-0.4009818827112239
2022-01-05 16:00:00,2022,1,16,5,316,74.28,90.4647945977245,0.7684728914330908,-0.20776875115371413,-0.3999068054498119
2022-01-05 17:00:00,2022,1,17,5,317,139.15,197.97028197859214,0.7128124875445782,-0.22541253003988782,-0.3960759955918715
2022-01-05 18:00:00,2022,1,18,5,318,198.55,218.60311840125274,0.6048193640935999,-0.24298233923090679,-0.3915798235469127
2022-01-05 19:00:00,2022,1,19,5,319,141.51,105.05005562248658,0.553471642981273,-0.2618744207608576,-0.3948332461027705
2022-01-05 20:00:00,2022,1,20,5,320,106.94,42.17288827952205,0.5060566542743183,-0.299731187698596,-0.3943850751144765
2022-01-05 21:00:00,2022,1,21,5,321,29.35,12.926865254527554,0.45238459447261264,-0.3052010389534324,-0.3921369168163135
2022-01-06 12:00:00,2022,1,12,6,412,17.48,40.34386413928163,0.05013187635948604,-0.3537387493985473,-0.007652584041049183
2022-01-06 13:00:00,2022,1,13,6,413,100.45,98.73783932547752,-0.04839673036573035,-0.19888391445919057,0.032917476376346635
2022-01-06 14:00:00,2022,1,14,6,414,115.68,101.34794248274261,0.08796074362802585,0.0749854951291462,-0.1552529642681054
2022-01-06 15:00:00,2022,1,15,6,415,313.09000000000003,213.77549723581768,0.06899957174794784,0.2753632390429893,-0.1861801556635059
2022-01-06 16:00:00,2022,1,16,6,416,69.64,64.67475020596895,0.08767471813143762,0.11224684052028262,-0.17057307086057383
2022-01-06 17:00:00,2022,1,17,6,417,133.57999999999998,70.73708577340155,-0.07555254428872972,-0.12904851688301625,0.01954421760952643
2022-01-06 18:00:00,2022,1,18,6,418,99.97,64.67332591598847,0.023123760497525892,-0.24648015269998066,-0.03962432006361078
2022-01-06 19:00:00,2022,1,19,6,419,183.53,89.51720808344031,-0.03823482904582476,-0.30747351155562763,0.016861843711817284
2022-01-06 20:00:00,2022,1,20,6,420,109.67,48.44872804430922,-0.09316427351367283,-0.3704899516502495,0.06993087758017331
2022-01-06 21:00:00,2022,1,21,6,421,170.35,86.74692103402992,-0.1480473083752269,-0.42222553811166524,0.12208852188186463
2022-01-07 12:00:00,2022,1,12,7,512,0.0,48.36062578346733,0.2504517311980033,-0.1338000828444865,-0.21453715534138826
2022-01-07 13:00:00,2022,1,13,7,513,72.00999999999999,131.00468330617582,0.27632232730280903,-0.14324164175274903,-0.22294814315961262
2022-01-07 14:00:00,2022,1,14,7,514,54.379999999999995,209.10195974568637,0.30539393989942665,-0.15695626381199,-0.2412817494664736
2022-01-07 15:00:00,2022,1,15,7,515,49.17,122.47427932138486,0.3324258900936571,-0.1636921322841657,-0.250896240457223
2022-01-07 16:00:00,2022,1,16,7,516,125.85,41.56956517552971,0.08308624904512009,-0.26680482763983926,-0.03499572219425749
2022-01-07 17:00:00,2022,1,17,7,517,151.53,50.05079573613541,-0.1577242518959341,-0.3848556054467064,0.17526134713243052
2022-01-07 18:00:00,2022,1,18,7,518,160.2,52.91331299707844,-0.3974047924979773,-0.49803164509773384,0.3838899707545919
2022-01-07 19:00:00,2022,1,19,7,519,118.1,39.00698625572267,-0.29778756784665233,-0.45517690134940775,0.28476449151573746
2022-01-07 20:00:00,2022,1,20,7,520,81.23,26.82866037676362,0.14561908537654858,-0.22883205338535295,-0.1398187359946259
2022-01-07 21:00:00,2022,1,21,7,521,34.02,11.235873898737404,0.12378850459648325,-0.22737848802799618,-0.11829338795453538
2022-01-08 12:00:00,2022,1,12,8,612,8.32,208.06,0.2186717965756827,-0.13352909258423568,-0.20699882151468624
2022-01-08 13:00:00,2022,1,13,8,613,75.44,228.59,0.09018707797833454,-0.15592565298073469,-0.08025441513027498
2022-01-08 14:00:00,2022,1,14,8,614,113.78,329.22999999999996,0.14007845096824842,-0.09608312659948531,-0.13096888225488293
2022-01-08 15:00:00,2022,1,15,8,615,375.71,231.43999999999997,-0.08185008461273385,-0.16068123520063649,0.08809767750214742
2022-01-08 16:00:00,2022,1,16,8,616,304.55,438.12000000000006,-0.03315783709981858,-0.17898579728551145,0.027540116197111456
2022-01-08 17:00:00,2022,1,17,8,617,431.21999999999997,376.57000000000005,0.018083092759873486,-0.21121981870839673,-0.033762376471364035
2022-01-08 18:00:00,2022,1,18,8,618,222.72,803.06,0.06539387208578924,-0.25504114815920326,-0.0890400614555352
2022-01-08 19:00:00,2022,1,19,8,619,91.12,231.25000000000003,0.0001963207107210925,-0.2862264966290715,-0.03142025449118901
2022-01-08 20:00:00,2022,1,20,8,620,209.42,210.01999999999998,-0.06651277188470096,-0.3211693548715014,0.0304599221687402
2022-01-08 21:00:00,2022,1,21,8,621,94.89,186.21000000000004,0.19844822643446652,-0.17995280572166555,-0.22646480711753564
2022-01-09 12:00:00,2022,1,12,9,712,37.2,37.2,0.37564650619380074,-0.18074501521866393,-0.206040645251678
2022-01-09 13:00:00,2022,1,13,9,713,399.01,399.01,0.4019684235837103,-0.20712681247842066,-0.21025389330659433
2022-01-09 14:00:00,2022,1,14,9,714,418.17,418.16999999999996,0.43017932559484207,-0.22825908259725958,-0.22214358421350952
2022-01-09 15:00:00,2022,1,15,9,715,553.32,553.3200000000003,0.45957068293304204,-0.25047121988869303,-0.22700606865742895
2022-01-09 16:00:00,2022,1,16,9,716,375.44,375.43999999999994,0.49687025581488525,-0.2542817191711323,-0.26914320987980517
2022-01-09 17:00:00,2022,1,17,9,717,670.88,670.88,0.5397373118256781,-0.2558145654637239,-0.31197199520981495
2022-01-09 18:00:00,2022,1,18,9,718,742.22,742.2199999999999,0.5804101021804468,-0.2656844390745708,-0.3513346637756949
2022-01-09 19:00:00,2022,1,19,9,719,320.77,320.77,0.6190002579779867,-0.2727581507715119,-0.34538545795332914
2022-01-09 20:00:00,2022,1,20,9,720,97.47999999999999,97.47999999999996,0.5991694534825981,-0.30013466506947906,-0.3337682509391184
2022-01-09 21:00:00,2022,1,21,9,721,24.86,24.859999999999992,0.6377596092801384,-0.30720837676642,-0.32449138040828357
2022-01-10 12:00:00,2022,2,12,10,112,184.18,184.17999999999995,-0.23817610032270037,0.13727099560491496,0.09169829872433435
2022-01-10 13:00:00,2022,2,13,10,113,96.2,96.2,-0.10052775058667521,0.15120087792118933,0.017686402717153323
2022-01-10 14:00:00,2022,2,14,10,114,92.47999999999999,92.47999999999999,0.044709594804109944,0.1524968349605074,-0.06319491322391703
2022-01-10 15:00:00,2022,2,15,10,115,315.5,315.50000000000006,0.17648831439707952,0.15554448743637694,-0.12773962835139557
2022-01-10 16:00:00,2022,2,16,10,116,166.6,166.6,0.31581686353090765,-0.021945870196010048,-0.19549823715167272
2022-01-10 17:00:00,2022,2,17,10,117,169.53,169.53,0.44504498848396523,-0.21719380807321204,-0.24924399036006417
2022-01-10 18:00:00,2022,2,18,10,118,148.46,148.46,0.5833437600718901,-0.4058325792609875,-0.3139343165869278
2022-01-10 19:00:00,2022,2,19,10,119,297.76,297.75999999999993,0.5438119348969117,-0.2202903488109237,-0.2947363914708819
2022-01-10 20:00:00,2022,2,20,10,120,254.78,254.78,0.45199379976576187,-0.023393295032499106,-0.27499963097403524
2022-01-10 21:00:00,2022,2,21,10,121,60.32,60.32,0.4228661762961891,0.16967748136564864,-0.26450537548011754
2022-01-11 12:00:00,2022,2,12,11,212,62.7,62.70000000000001,-0.25305747193376515,0.012985052666638046,0.16816161960745946
2022-01-11 13:00:00,2022,2,13,11,213,295.8,295.8,-0.2737183315841078,-0.008783243284292905,0.19489202452790605
2022-01-11 14:00:00,2022,2,14,11,214,219.24,219.23999999999998,-0.2853235604554632,-0.037392273898756025,0.21032482758962778
2022-01-11 15:00:00,2022,2,15,11,215,221.55,221.54999999999995,-0.30189708444679636,-0.06280947435215405,0.2377001244217242
2022-01-11 16:00:00,2022,2,16,11,216,222.11,222.11000000000007,-0.2364075487344585,-0.1575235306075278,0.1948658289040997
2022-01-11 17:00:00,2022,2,17,11,217,136.09,136.08999999999995,-0.1632794737403704,-0.2591077351798722,0.14857276820597987
2022-01-11 18:00:00,2022,2,18,11,218,569.6,569.5999999999999,-0.09637121602026688,-0.37262598892909604,0.10714796289290539
2022-01-11 19:00:00,2022,2,19,11,219,403.01,403.00999999999993,-0.1343214925366159,-0.39730549698097734,0.14544895897371482
2022-01-11 20:00:00,2022,2,20,11,220,262.83,262.83,-0.16589462247568695,-0.4313700154174675,0.17706092316411753
2022-01-11 21:00:00,2022,2,21,11,221,19.25,19.25,-0.20389130859833013,-0.4673303771025545,0.21513806208466166
2022-01-12 12:00:00,2022,2,12,12,312,90.03999999999999,90.04,-0.5940053898636645,-0.09717284852200786,0.495996042991529
2022-01-12 13:00:00,2022,2,13,12,313,184.73,184.72999999999996,-0.530752906989806,-0.061363497377051324,0.44187979982838377
2022-01-12 14:00:00,2022,2,14,12,314,322.78000000000003,322.78000000000003,-0.46029295724381925,-0.022444629915766956,0.3784447261144598
2022-01-12 15:00:00,2022,2,15,12,315,203.82,203.82000000000002,-0.3917219921190542,0.011224710404599516,0.32040481320469455
2022-01-12 16:00:00,2022,2,16,12,316,279.72,279.7200000000001,-0.40540026905652027,-0.1772114184021256,0.3561751985165905
2022-01-12 17:00:00,2022,2,17,12,317,414.43,414.43,-0.4212728116500105,-0.37398457452710604,0.39699513919010104
2022-01-12 18:00:00,2022,2,18,12,318,313.16,313.1600000000001,-0.4384324997077451,-0.5603962562775376,0.438914403179595
2022-01-12 19:00:00,2022,2,19,12,319,334.39,334.39,-0.44477416715284607,-0.5704157525743221,0.44537407909161497
2022-01-12 20:00:00,2022,2,20,12,320,438.02,438.02,-0.45141961212258236,-0.5702062145743755,0.4505898624883984
2022-01-12 21:00:00,2022,2,21,12,321,112.66,112.65999999999997,-0.4504265178105683,-0.5768668248913994,0.44981067996411206
2022-01-13 12:00:00,2022,2,12,13,412,17.48,32.88999999999999,-0.36624351326644267,-0.07015109401125633,0.3200226768253316
2022-01-13 13:00:00,2022,2,13,13,413,100.45,131.93000000000004,-0.40843908815657126,-0.07362776583648453,0.349038152569017
2022-01-13 14:00:00,2022,2,14,13,414,115.68,258.18,-0.4473930221172961,-0.07472108887081921,0.3838291338249118
2022-01-13 15:00:00,2022,2,15,13,415,313.09000000000003,228.08,-0.49415606583035593,-0.08599156355804212,0.4255338112679389
2022-01-13 16:00:00,2022,2,16,13,416,69.64,534.91,-0.4825515088263786,-0.22127929901055346,0.4324460385531399
2022-01-13 17:00:00,2022,2,17,13,417,133.57999999999998,520.4300000000001,-0.479443067668941,-0.3626316108789125,0.45545293530227554
2022-01-13 18:00:00,2022,2,18,13,418,99.97,519.21,-0.4765068274926172,-0.5021976115698418,0.4766145611398006
2022-01-13 19:00:00,2022,2,19,13,419,183.53,323.9600000000001,-0.4750047132362132,-0.5158089276378106,0.47444597524725624
2022-01-13 20:00:00,2022,2,20,13,420,109.67,366.12,-0.4813968756693716,-0.5198738186061608,0.4794072240738549
2022-01-13 21:00:00,2022,2,21,13,421,170.35,220.69999999999996,-0.4838563056971579,-0.5429033949822982,0.4830689578439358
2022-01-14 12:00:00,2022,2,12,14,512,0.0,50.570000000000014,-0.3913083836982597,-0.317370992669888,0.40190922964822423
2022-01-14 13:00:00,2022,2,13,14,513,72.00999999999999,207.91999999999996,-0.34908159986506204,-0.29348735031177975,0.3700215766336662
2022-01-14 14:00:00,2022,2,14,14,514,54.379999999999995,229.51000000000005,-0.31568232926947004,-0.2902237559581856,0.3475227944599756
2022-01-14 15:00:00,2022,2,15,14,515,49.17,211.02,-0.2815554281420806,-0.28441632489976043,0.3262994551933228
2022-01-14 16:00:00,2022,2,16,14,516,125.85,123.02000000000002,-0.28661980452888697,-0.29974881893343464,0.3171056752386735
2022-01-14 17:00:00,2022,2,17,14,517,151.53,368.5900000000001,-0.2991911436539223,-0.3166538877694399,0.31799952595725944
2022-01-14 18:00:00,2022,2,18,14,518,160.2,209.68,-0.30425552004072876,-0.33198638180311413,0.3160158282864426
2022-01-14 19:00:00,2022,2,19,14,519,118.1,284.02,-0.33549856754629265,-0.3641213542160337,0.34433213434755694
2022-01-14 20:00:00,2022,2,20,14,520,81.23,196.77999999999994,-0.37601585641825114,-0.39891013442119716,0.38080012170792826
2022-01-14 21:00:00,2022,2,21,14,521,34.02,146.59999999999997,-0.4138181220326717,-0.4072627680017717,0.4148631142957657
2022-01-15 12:00:00,2022,2,12,15,612,59.91,133.53221396310937,-0.5239987710107693,0.013285810859935045,0.4301591647739193
2022-01-15 13:00:00,2022,2,13,15,613,135.16,181.58876720748316,-0.4823713429195479,-0.015235104538675591,0.4033336238482206
2022-01-15 14:00:00,2022,2,14,15,614,322.72,325.95500804301827,-0.44769972967440697,-0.03230635407462221,0.3857817971766131
2022-01-15 15:00:00,2022,2,15,15,615,218.58999999999997,224.97544345605095,-0.4045607603628321,-0.05706975970067113,0.3643281801514632
2022-01-15 16:00:00,2022,2,16,15,616,378.62,408.1863999980747,-0.4214522941066181,-0.144361284104524,0.3805821298784083
2022-01-15 17:00:00,2022,2,17,15,617,491.84999999999997,434.56657410110654,-0.43790847378224745,-0.25032456592440927,0.4030015950831604
2022-01-15 18:00:00,2022,2,18,15,618,182.52,490.86599883444853,-0.45242517384859754,-0.356992925931811,0.4266302200045341
2022-01-15 19:00:00,2022,2,19,15,619,224.62,227.9143942509335,-0.45851875616124727,-0.4119739830301631,0.42998849844219267
2022-01-15 20:00:00,2022,2,20,15,620,383.74,297.42120728613463,-0.4637454791232174,-0.43056864252406657,0.434418748695004
2022-01-15 21:00:00,2022,2,21,15,621,110.19,147.96260026984868,-0.47423440417933527,-0.44835345483048006,0.4440971366564052
2022-01-16 12:00:00,2022,2,12,16,712,45.61,45.61000000000001,-0.43349970549948413,-0.3424136753788436,0.4666155791707197
2022-01-16 13:00:00,2022,2,13,16,713,89.17999999999999,89.18000000000002,-0.4017141295689806,-0.3729885283984009,0.44791789311424063
2022-01-16 14:00:00,2022,2,14,16,714,289.38,289.38,-0.36668112754037124,-0.3965555909357304,0.4277131348455814
2022-01-16 15:00:00,2022,2,15,16,715,251.0,250.99999999999997,-0.33182611166157744,-0.4229607839869646,0.4108044605508136
2022-01-16 16:00:00,2022,2,16,16,716,113.13,113.13000000000001,-0.25313855417071396,-0.398496850102052,0.3106517542498706
2022-01-16 17:00:00,2022,2,17,16,717,208.94,208.94000000000008,-0.17169871960154628,-0.3919177344523322,0.21520570931754535
2022-01-16 18:00:00,2022,2,18,16,718,203.24,203.23999999999998,-0.09305757171697683,-0.3787346542006256,0.12232344395281529
2022-01-16 19:00:00,2022,2,19,16,719,170.63,170.63,0.11209126981871292,-0.37709885002116267,0.073689441901727
2022-01-16 20:00:00,2022,2,20,16,720,57.72,57.72,0.26548192258026476,-0.3748444858729653,0.026378605085726956
2022-01-16 21:00:00,2022,2,21,16,721,79.24000000000001,79.24000000000001,0.4733995605603061,-0.364327064101668,-0.022719529804006808
2022-01-17 12:00:00,2022,3,12,17,112,23.7,23.700000000000003,-0.06272393197503479,-0.36425600064990094,0.135599543629652
2022-01-17 13:00:00,2022,3,13,17,113,49.91,49.90999999999999,-0.062118007436293775,-0.36588045809607467,0.139768482357557
2022-01-17 14:00:00,2022,3,14,17,114,92.98,92.98,-0.06242178496092887,-0.35565142379934356,0.14569832068533153
2022-01-17 15:00:00,2022,3,15,17,115,9.25,9.249999999999998,-0.05949152173280933,-0.3706981115206318,0.15219107546526622
2022-01-17 16:00:00,2022,3,16,17,116,0.0,0.0,0.03305618043481254,-0.3632860635255475,0.058632383054957236
2022-01-17 17:00:00,2022,3,17,17,117,83.46,83.45999999999998,0.13565029700026177,-0.37705635972776685,-0.045014206546632275
2022-01-17 18:00:00,2022,3,18,17,118,116.13,116.12999999999997,0.23306924551544977,-0.37207954316741865,-0.137478801871696
2022-01-17 19:00:00,2022,3,19,17,119,152.46,152.46,0.1790000680465722,-0.39769849209160546,-0.09162131165535913
2022-01-17 20:00:00,2022,3,20,17,120,21.21,21.210000000000004,0.11558900509989838,-0.37657340530691613,-0.03494361642240121
2022-01-17 21:00:00,2022,3,21,17,121,51.53,51.53,0.06182197464512675,-0.3935877773805457,0.010017399923309574
2022-01-18 12:00:00,2022,3,12,18,212,23.51,23.51,-0.37524510767791935,-0.022726876811738052,0.2963408181987264
2022-01-18 13:00:00,2022,3,13,18,213,29.549999999999997,29.549999999999997,-0.3657904252904751,-0.015636786319941445,0.29160947454404107
2022-01-18 14:00:00,2022,3,14,18,214,14.67,14.670000000000002,-0.36271439299047603,-0.012478219917604467,0.29865051410016635
2022-01-18 15:00:00,2022,3,15,18,215,17.480000000000004,17.480000000000004,-0.35166300244545046,-0.021354196405753378,0.29634659619729775
2022-01-18 16:00:00,2022,3,16,18,216,77.09,77.08999999999999,-0.300475925171492,-0.12694445080440261,0.26226142044832773
2022-01-18 17:00:00,2022,3,17,18,217,118.41000000000001,118.41000000000001,-0.23444284174365457,-0.23629533720369444,0.21698498554799933
2022-01-18 18:00:00,2022,3,18,18,218,55.24,55.240000000000016,-0.1800217237169415,-0.367161313620363,0.1873441521025592
2022-01-18 19:00:00,2022,3,19,18,219,149.62,149.62,-0.25280173049377225,-0.4013500435892671,0.25356559218794694
2022-01-18 20:00:00,2022,3,20,18,220,13.3,13.3,-0.31824847902365483,-0.445496422052479,0.31651590732493223
2022-01-18 21:00:00,2022,3,21,18,221,0.0,0.0,-0.394912226727968,-0.47999160641609856,0.3890684426935752
2022-01-19 12:00:00,2022,3,12,19,312,58.24,58.240000000000016,-0.4074671519051636,-0.24990596604983256,0.40341179001981275
2022-01-19 13:00:00,2022,3,13,19,313,33.74,33.74,-0.122036273118644,-0.23509324388443284,0.2908214238356528
2022-01-19 14:00:00,2022,3,14,19,314,38.47,38.470000000000006,0.10410456774916294,-0.22207342063528243,0.18957875775925906
2022-01-19 15:00:00,2022,3,15,19,315,80.06,80.06,0.3900908760863661,-0.20293055058762194,0.07870557701679698
2022-01-19 16:00:00,2022,3,16,19,316,162.85,162.85,0.19407916089469346,-0.2391131811283247,0.09619068409279574
2022-01-19 17:00:00,2022,3,17,19,317,128.2,128.2,0.05515913258394588,-0.2646044811093928,0.11103429212140012
2022-01-19 18:00:00,2022,3,18,19,318,143.84,143.84000000000003,-0.13787590977331327,-0.3045529457381778,0.13149948599079744
2022-01-19 19:00:00,2022,3,19,19,319,44.08,44.07999999999999,-0.18311491214296505,-0.39442799105791254,0.16969842517340666
2022-01-19 20:00:00,2022,3,20,19,320,24.299999999999997,24.300000000000004,-0.22967981730779466,-0.4429371316173853,0.21118302858486696
2022-01-19 21:00:00,2022,3,21,19,321,19.25,19.249999999999996,-0.2688635511092148,-0.47680653256389155,0.24454077442342442
2022-01-20 12:00:00,2022,3,12,20,412,0.0,0.0,0.45790127235134825,-0.19794102978734723,-0.24530794438692227
2022-01-20 13:00:00,2022,3,13,20,413,76.78999999999999,76.78999999999999,0.47731455105138676,-0.20245122510490127,-0.2558376975387819
2022-01-20 14:00:00,2022,3,14,20,414,18.299999999999997,18.3,0.4966005348664383,-0.2072107900858883,-0.2617418978424882
2022-01-20 15:00:00,2022,3,15,20,415,81.89,81.89000000000003,0.5171751676559017,-0.20901529496735546,-0.2706103298244444
2022-01-20 16:00:00,2022,3,16,20,416,75.09,75.08999999999999,0.5360905195015048,-0.26913717674514775,-0.2894291005839426
2022-01-20 17:00:00,2022,3,17,20,417,59.120000000000005,59.12,0.5481801295343823,-0.33956865025364596,-0.30150997871035157
2022-01-20 18:00:00,2022,3,18,20,418,36.74,36.74000000000001,0.5619549852788942,-0.39471239069294367,-0.3105336584482004
2022-01-20 19:00:00,2022,3,19,20,419,181.8,181.79999999999998,0.6756637773580049,-0.38812799186909325,-0.3208672881430173
