date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,revenue
2021-06-07 18:00:00,2021,23,18,7,118,3300.146391266787,591.408152045865,396.5005628419592,-0.5921419180385504,0.1718687848977281,-0.4482610427835886,0.9918703298270958,357.0660488494463
2021-06-07 19:00:00,2021,23,19,7,119,3300.146391266787,1045.319956019791,509.4739391083537,-0.598386402596508,0.1639019046292641,-0.4419323449714248,0.9918703298270958,782.3784654048535
2021-06-07 20:00:00,2021,23,20,7,120,3300.146391266787,650.6962224141993,478.28902589073016,-0.6079074796492405,0.1602790207659456,-0.4351877797655769,0.9918703298270958,436.5306683421032
2021-06-07 21:00:00,2021,23,21,7,121,3300.146391266787,318.2498232938035,430.6676090997147,-0.6128761871173594,0.158882229060803,-0.4256246286928603,0.9918703298270958,310.1174114505615
2021-06-07 22:00:00,2021,23,22,7,122,3300.146391266787,0.0,200.14585460352365,-0.2210812405677457,0.0133912588347124,-0.16684435918985,0.9918703298270958,104.31123851409724
2021-06-08 12:00:00,2021,23,12,8,212,4236.39063849839,110.11819681143484,141.50652438785846,-0.0313712432961465,0.4595607137322018,-0.0700320215508426,0.9918703298270958,75.02709495012958
2021-06-08 13:00:00,2021,23,13,8,213,4236.39063849839,232.12235922406347,211.87891869045308,-0.0878570005334018,0.4538933104430018,-0.1175919018245374,0.9918703298270958,295.8320898452839
2021-06-08 14:00:00,2021,23,14,8,214,4236.39063849839,145.82148747349407,168.05462557424778,-0.1441209271982144,0.4568769097437528,-0.1684530320474649,0.9918703298270958,181.3441451346894
2021-06-08 15:00:00,2021,23,15,8,215,4236.39063849839,85.31178826670855,93.56825950393252,-0.2101102679277308,0.4531122836157668,-0.2225231814064396,0.9918703298270958,250.02356082619963
2021-06-08 16:00:00,2021,23,16,8,216,4236.39063849839,201.998350742166,147.04854517822923,-0.1584463455459966,0.4577607427810254,-0.17363526773893,0.9918703298270958,74.68938977460142
2021-06-08 17:00:00,2021,23,17,8,217,4236.39063849839,483.215660095814,259.88742112435386,-0.1115086420964917,0.4623307462844315,-0.1287522565143929,0.9918703298270958,410.2540642425194
2021-06-08 18:00:00,2021,23,18,8,218,4236.39063849839,762.6724259797377,395.08969489291167,-0.0739592365263945,0.461216348669258,-0.0888041898281899,0.9918703298270958,328.6036283672347
2021-06-08 19:00:00,2021,23,19,8,219,4236.39063849839,791.2432262624676,574.1466224654308,-0.0173441002370129,0.4617359385151264,-0.0303997507358112,0.9918703298270958,581.7705960889028
2021-06-08 20:00:00,2021,23,20,8,220,4236.39063849839,859.865703290662,664.6976592177346,0.0387961344341012,0.4576452870305579,0.0265855347112903,0.9918703298270958,485.1900573313437
2021-06-08 21:00:00,2021,23,21,8,221,4236.39063849839,564.0214403518416,695.0028372415406,0.0911108728493053,0.4492059756594835,0.0812558844593531,0.9918703298270958,776.6971648472473
2021-06-08 22:00:00,2021,23,22,8,222,4236.39063849839,0.0,116.5034361276339,0.2069855617462723,0.20633212969299,0.138774648724052,0.9918703298270958,331.07908583994345
2021-06-09 12:00:00,2021,23,12,9,312,6753.660567030551,251.5514804052462,159.04055079975916,-0.1402826668924011,0.4918848678413731,-0.1387757364129031,0.9918703298270958,121.67674546454094
